id,category,dataset_type,url,frame_start,frame_end,fps,filename,dataset_split,is_valid,is_duplicate
15621,verb,WLASL,https://media.spreadthesign.com/video/mp4/13/50924.mp4,1,-1,25.0,15621.mp4,,True,False
15622,verb,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Verb-88QcwcNd5Gw.mp4,1,-1,25.0,15622.mp4,,True,False
15623,verb,WLASL,https://www.handspeak.com/word/v/verb.mp4,1,-1,25.0,15623.mp4,,False,False
15624,verb,WLASL,https://www.youtube.com/watch?v=z2tV73jNGus,1,-1,25.0,15624.mp4,,True,False
15625,verb,WLASL,http://www.aslpro.com/main/v/verb.swf,1,-1,25.0,15625.mp4,,False,False
15626,verb,WLASL,http://www.aslsearch.com/signs/videos/verb.mp4,1,-1,25.0,15626.mp4,,False,False
15627,wall,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,250,296,25.0,15627.mp4,,True,False
15628,wall,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALL-1408.mp4,1,-1,25.0,15628.mp4,,False,False
15629,wall,WLASL,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/wall.mp4,1,-1,25.0,15629.mp4,,True,False
15630,wall,WLASL,https://media.asldeafined.com/vocabulary/1468926930.5430.mp4,1,-1,25.0,15630.mp4,,True,False
15631,wall,WLASL,https://www.handspeak.com/word/w/wall.mp4,1,-1,25.0,15631.mp4,,False,False
15632,wall,WLASL,https://www.signingsavvy.com/signs/mp4/14/14710.mp4,1,-1,25.0,15632.mp4,,True,False
15633,wall,WLASL,https://www.youtube.com/watch?v=6QwJs9xhOuU,1,-1,25.0,15633.mp4,,True,False
15634,wall,WLASL,http://www.aslpro.com/main/w/wall.swf,1,-1,25.0,15634.mp4,,False,False
15635,wall,WLASL,http://www.aslsearch.com/signs/videos/wall.mp4,1,-1,25.0,15635.mp4,,False,False
15636,watermelon,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,877,973,25.0,15636.mp4,,True,False
15637,watermelon,WLASL,https://media.spreadthesign.com/video/mp4/13/476651.mp4,1,-1,25.0,15637.mp4,,True,False
15638,watermelon,WLASL,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/watermelon.mp4,1,-1,25.0,15638.mp4,,True,False
15639,watermelon,WLASL,https://media.asldeafined.com/vocabulary/1468927288.3928.mp4,1,-1,25.0,15639.mp4,,True,False
15640,watermelon,WLASL,https://www.handspeak.com/word/w/watermelon.mp4,1,-1,25.0,15640.mp4,,False,False
15641,watermelon,WLASL,https://www.signingsavvy.com/signs/mp4/14/14345.mp4,1,-1,25.0,15641.mp4,,True,False
15642,watermelon,WLASL,https://www.youtube.com/watch?v=ot55LsYrEtk,1,-1,25.0,15642.mp4,,True,False
15643,watermelon,WLASL,http://www.aslpro.com//main/w/watermelon.swf,1,-1,25.0,15643.mp4,,False,False
15644,watermelon,WLASL,http://www.aslsearch.com/signs/videos/watermelon.mp4,1,-1,25.0,15644.mp4,,False,False
15645,way,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,974,1013,25.0,15645.mp4,,True,False
15646,way,WLASL,http://www.aslsearch.com/signs/videos/way.mp4,1,-1,25.0,15646.mp4,,False,False
15647,way,WLASL,https://youtu.be/KOP-6M6qgto,1,-1,25.0,15647.mp4,,False,False
15648,way,WLASL,https://media.spreadthesign.com/video/mp4/13/90207.mp4,1,-1,25.0,15648.mp4,,True,False
15649,way,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Street-sd_apIqK2J4.mp4,1,-1,25.0,15649.mp4,,True,False
15650,way,WLASL,https://media.asldeafined.com/vocabulary/1468927364.2229.mp4,1,-1,25.0,15650.mp4,,True,False
15651,way,WLASL,https://www.handspeak.com/word/w/way.mp4,1,-1,25.0,15651.mp4,,False,False
15652,way,WLASL,https://www.signingsavvy.com/signs/mp4/5/5951.mp4,1,-1,25.0,15652.mp4,,True,False
15653,way,WLASL,http://www.aslpro.com/main/w/way.swf,1,-1,25.0,15653.mp4,,False,False
15654,weird,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,1551,1600,25.0,15654.mp4,,True,False
15655,weird,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEIRD-1420.mp4,1,-1,25.0,15655.mp4,,False,False
15656,weird,WLASL,https://media.spreadthesign.com/video/mp4/13/58581.mp4,1,-1,25.0,15656.mp4,,True,False
15657,weird,WLASL,https://media.asldeafined.com/vocabulary/1468896736.2553.mp4,1,-1,25.0,15657.mp4,,True,False
15658,weird,WLASL,https://www.handspeak.com/word/w/weird.mp4,1,-1,25.0,15658.mp4,,False,False
15659,weird,WLASL,https://www.signingsavvy.com/signs/mp4/22/22919.mp4,1,-1,25.0,15659.mp4,,True,False
15660,weird,WLASL,https://www.youtube.com/watch?v=pNW4_GkXVhY,1,-1,25.0,15660.mp4,,True,False
15661,weird,WLASL,http://www.aslpro.com/main/w/weird.swf,1,-1,25.0,15661.mp4,,False,False
15662,weird,WLASL,http://www.aslsearch.com/signs/videos/bizarre.mp4,1,-1,25.0,15662.mp4,,False,False
15663,while,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,1998,2054,25.0,15663.mp4,,True,False
15664,while,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHILE-1429.mp4,1,-1,25.0,15664.mp4,,False,False
15665,while,WLASL,https://media.spreadthesign.com/video/mp4/13/92787.mp4,1,-1,25.0,15665.mp4,,True,False
15666,while,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchoo%20While%2C%20During-if2NdE2l2eA.mp4,1,-1,25.0,15666.mp4,,True,False
15667,while,WLASL,https://media.asldeafined.com/vocabulary/1468928086.2356.mp4,1,-1,25.0,15667.mp4,,True,False
15668,while,WLASL,https://www.handspeak.com/word/w/while-during.mp4,1,-1,25.0,15668.mp4,,False,False
15669,while,WLASL,https://www.signingsavvy.com/signs/mp4/6/6310.mp4,1,-1,25.0,15669.mp4,,True,False
15670,while,WLASL,http://www.aslpro.com/main/w/while.swf,1,-1,25.0,15670.mp4,,False,False
15671,while,WLASL,http://www.aslsearch.com/signs/videos/while.mp4,1,-1,25.0,15671.mp4,,False,False
15672,wide,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,2309,2358,25.0,15672.mp4,,True,False
15673,wide,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WI/WIDE-1433.mp4,1,-1,25.0,15673.mp4,,False,False
15674,wide,WLASL,https://media.spreadthesign.com/video/mp4/13/92791.mp4,1,-1,25.0,15674.mp4,,True,False
15675,wide,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wide-so3_Xq-4s1o.mp4,1,-1,25.0,15675.mp4,,True,False
15676,wide,WLASL,https://media.asldeafined.com/vocabulary/1468928456.2042.mp4,1,-1,25.0,15676.mp4,,True,False
15677,wide,WLASL,https://www.handspeak.com/word/w/wide.mp4,1,-1,25.0,15677.mp4,,False,False
15678,wide,WLASL,https://www.signingsavvy.com/signs/mp4/23/23904.mp4,1,-1,25.0,15678.mp4,,True,False
15679,wide,WLASL,http://www.aslpro.com/main/w/wide.swf,1,-1,25.0,15679.mp4,,False,False
15680,wide,WLASL,http://www.aslsearch.com/signs/videos/wide.mp4,1,-1,25.0,15680.mp4,,False,False
15681,willing,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,2465,2507,25.0,15681.mp4,,True,False
15682,willing,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WI/WILLING-1437.mp4,1,-1,25.0,15682.mp4,,False,False
15683,willing,WLASL,https://media.spreadthesign.com/video/mp4/13/307884.mp4,1,-1,25.0,15683.mp4,,True,False
15684,willing,WLASL,https://media.asldeafined.com/vocabulary/1468928619.2041.mp4,1,-1,25.0,15684.mp4,,True,False
15685,willing,WLASL,https://www.handspeak.com/word/w/willing.mp4,1,-1,25.0,15685.mp4,,False,False
15686,willing,WLASL,https://www.signingsavvy.com/signs/mp4/14/14330.mp4,1,-1,25.0,15686.mp4,,True,False
15687,willing,WLASL,https://www.signingsavvy.com/signs/mp4/6/6624.mp4,1,-1,25.0,15687.mp4,,True,False
15688,willing,WLASL,https://www.youtube.com/watch?v=Y6tdZokAShw,1,-1,25.0,15688.mp4,,True,False
15689,willing,WLASL,http://www.aslsearch.com/signs/videos/willing.mp4,1,-1,25.0,15689.mp4,,False,False
15690,wish,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,2795,2854,25.0,15690.mp4,,True,False
15691,wish,WLASL,http://aslbricks.org/New/ASL-Videos/wish.mp4,1,-1,25.0,15691.mp4,,True,False
15692,wish,WLASL,https://youtu.be/drZjULlkJfI,1,-1,25.0,15692.mp4,,False,False
15693,wish,WLASL,https://media.asldeafined.com/vocabulary/1468928805.6445.mp4,1,-1,25.0,15693.mp4,,True,False
15694,wish,WLASL,https://www.handspeak.com/word/w/wish.mp4,1,-1,25.0,15694.mp4,,False,False
15695,wish,WLASL,https://www.signingsavvy.com/signs/mp4/7/7147.mp4,1,-1,25.0,15695.mp4,,True,False
15696,wish,WLASL,https://www.youtube.com/watch?v=WWI-xmA8Czc,1,-1,25.0,15696.mp4,,True,False
15697,wish,WLASL,http://www.aslpro.com/main/w/wish.swf,1,-1,25.0,15697.mp4,,False,False
15698,wish,WLASL,http://www.aslsearch.com/signs/videos/wish.mp4,1,-1,25.0,15698.mp4,,False,False
15699,wonderful,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,3364,3420,25.0,15699.mp4,,True,False
15700,wonderful,WLASL,https://www.youtube.com/watch?v=lvqGMGFmuV4,2292,2403,25.0,15700.mp4,,True,False
15701,wonderful,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WONDERFUL-1447.mp4,1,-1,25.0,15701.mp4,,False,False
15702,wonderful,WLASL,https://media.spreadthesign.com/video/mp4/13/307883.mp4,1,-1,25.0,15702.mp4,,True,False
15703,wonderful,WLASL,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/wonderful.mp4,1,-1,25.0,15703.mp4,,True,False
15704,wonderful,WLASL,https://media.asldeafined.com/vocabulary/1468928982.866.mp4,1,-1,25.0,15704.mp4,,True,False
15705,wonderful,WLASL,https://www.handspeak.com/word/w/wonderful.mp4,1,-1,25.0,15705.mp4,,False,False
15706,wonderful,WLASL,https://www.signingsavvy.com/signs/mp4/22/22945.mp4,1,-1,25.0,15706.mp4,,True,False
15707,wonderful,WLASL,http://www.aslsearch.com/signs/videos/great.mp4,1,-1,25.0,15707.mp4,,False,False
15708,workshop,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,3632,3678,25.0,15708.mp4,,True,False
15709,workshop,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WORKSHOP-1452.mp4,1,-1,25.0,15709.mp4,,False,False
15710,workshop,WLASL,https://media.spreadthesign.com/video/mp4/13/244973.mp4,1,-1,25.0,15710.mp4,,True,False
15711,workshop,WLASL,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/workshop.mp4,1,-1,25.0,15711.mp4,,True,False
15712,workshop,WLASL,https://www.handspeak.com/word/w/workshop-class.mp4,1,-1,25.0,15712.mp4,,False,False
15713,workshop,WLASL,https://www.signingsavvy.com/signs/mp4/14/14524.mp4,1,-1,25.0,15713.mp4,,True,False
15714,workshop,WLASL,https://www.youtube.com/watch?v=9qcqVUCbrB8,1,-1,25.0,15714.mp4,,True,False
15715,workshop,WLASL,http://www.aslpro.com/main/w/workshop.swf,1,-1,25.0,15715.mp4,,False,False
15716,workshop,WLASL,http://www.aslsearch.com/signs/videos/workshop.mp4,1,-1,25.0,15716.mp4,,False,False
15717,worse,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,3825,3881,25.0,15717.mp4,,True,False
15718,worse,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WORSE-1462.mp4,1,-1,25.0,15718.mp4,,False,False
15719,worse,WLASL,https://media.spreadthesign.com/video/mp4/13/58584.mp4,1,-1,25.0,15719.mp4,,True,False
15720,worse,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Multiply%2C%20Worse-GVHQws_ZfWQ.mp4,1,-1,25.0,15720.mp4,,True,False
15721,worse,WLASL,https://media.asldeafined.com/vocabulary/1468929168.4158.mp4,1,-1,25.0,15721.mp4,,True,False
15722,worse,WLASL,https://www.handspeak.com/word/w/worse.mp4,1,-1,25.0,15722.mp4,,False,False
15723,worse,WLASL,https://www.signingsavvy.com/signs/mp4/0/956.mp4,1,-1,25.0,15723.mp4,,True,False
15724,worse,WLASL,http://www.aslpro.com/main/w/worse.swf,1,-1,25.0,15724.mp4,,False,False
15725,worse,WLASL,http://www.aslsearch.com/signs/videos/worse.mp4,1,-1,25.0,15725.mp4,,False,False
15726,wrench,WLASL,https://www.youtube.com/watch?v=A5dihMAjeTE,3972,4018,25.0,15726.mp4,,True,False
15727,wrench,WLASL,http://www.aslpro.com/main/w/wrench_combination.swf,1,-1,25.0,15727.mp4,,False,False
15728,wrench,WLASL,http://www.aslpro.com/main/w/wrench_ratchet.swf,1,-1,25.0,15728.mp4,,False,False
15729,wrench,WLASL,http://www.aslpro.com/main/w/wrench.swf,1,-1,25.0,15729.mp4,,False,False
15730,wrench,WLASL,http://www.aslpro.com/main/w/wrench_tire.swf,1,-1,25.0,15730.mp4,,False,False
15731,wrench,WLASL,http://www.aslsearch.com/signs/videos/wrench.mp4,1,-1,25.0,15731.mp4,,False,False
15732,wrench,WLASL,https://media.spreadthesign.com/video/mp4/13/92809.mp4,1,-1,25.0,15732.mp4,,True,False
15733,wrench,WLASL,https://www.handspeak.com/word/w/wrench.mp4,1,-1,25.0,15733.mp4,,False,False
15734,wrench,WLASL,https://www.signingsavvy.com/signs/mp4/8/8355.mp4,1,-1,25.0,15734.mp4,,True,False
15735,a,WLASL,https://www.youtube.com/watch?v=jPn0FQxkdBc,1,23,25.0,15735.mp4,,True,False
15736,a,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-A-493.mp4,1,-1,25.0,15736.mp4,,False,False
15737,a,WLASL,https://media.asldeafined.com/vocabulary/1528809789.5467.mp4,1,-1,25.0,15737.mp4,,True,False
15738,a,WLASL,https://www.handspeak.com/word/a/a-abc.mp4,1,-1,25.0,15738.mp4,,True,False
15739,a,WLASL,https://www.signingsavvy.com/signs/mp4/10/10000.mp4,1,-1,25.0,15739.mp4,,True,False
15740,a,WLASL,https://www.youtube.com/watch?v=9qsBKrkvpms,1,-1,25.0,15740.mp4,,True,False
15741,a,WLASL,http://www.aslpro.com/main/a/a.swf,1,-1,25.0,15741.mp4,,False,False
15742,a,WLASL,http://www.aslsearch.com/signs/videos/a.mp4,1,-1,25.0,15742.mp4,,False,False
15743,a_lot,WLASL,https://www.youtube.com/watch?v=jPn0FQxkdBc,24,63,25.0,15743.mp4,,True,False
15744,a_lot,WLASL,https://www.signingsavvy.com/signs/mp4/6/6153.mp4,1,-1,25.0,15744.mp4,,True,False
15745,a_lot,WLASL,https://media.spreadthesign.com/video/mp4/13/118140.mp4,1,-1,25.0,15745.mp4,,True,False
15746,a_lot,WLASL,https://www.signingsavvy.com/signs/mp4/6/6570.mp4,1,-1,25.0,15746.mp4,,True,False
15747,a_lot,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lot%20Morphe-2qvnP6FkDac.mp4,1,-1,25.0,15747.mp4,,True,False
15748,a_lot,WLASL,https://www.signingsavvy.com/signs/mp4/8/8041.mp4,1,-1,25.0,15748.mp4,,True,False
15749,a_lot,WLASL,https://media.asldeafined.com/vocabulary/1466725042.3372.mp4,1,-1,25.0,15749.mp4,,True,False
15750,a_lot,WLASL,http://www.aslsearch.com/signs/videos/alot.mp4,1,-1,25.0,15750.mp4,,False,False
15751,abdomen,WLASL,https://www.youtube.com/watch?v=jPn0FQxkdBc,64,123,25.0,15751.mp4,,True,False
15752,abdomen,WLASL,https://media.spreadthesign.com/video/mp4/13/118162.mp4,1,-1,25.0,15752.mp4,,True,False
15753,abdomen,WLASL,https://media.asldeafined.com/vocabulary/1468896442.4103.mp4,1,-1,25.0,15753.mp4,,True,False
15754,abdomen,WLASL,https://www.handspeak.com/word/a/abdomen.mp4,1,-1,25.0,15754.mp4,,False,False
