id,category,dataset_type,url,frame_start,frame_end,fps,filename,dataset_split,is_valid,is_duplicate
31079,sister,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,10240,10300,29.97,31079.mp4,,False,False
31080,smart,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,10603,10669,29.97,31080.mp4,,False,False
31081,smart,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,10699,10769,29.97,31081.mp4,,False,False
31082,son,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,10941,11090,29.97,31082.mp4,,False,False
31083,strange,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,11146,11213,29.97,31083.mp4,,False,False
31084,ugly,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,11860,11902,29.97,31084.mp4,,False,False
31085,wife,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,12263,12303,29.97,31085.mp4,,False,False
31086,maybe,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,12640,12789,29.97,31086.mp4,,False,False
31087,engaged,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,12839,12959,29.97,31087.mp4,,False,False
31088,wedding,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,13065,13120,29.97,31088.mp4,,False,False
31089,wedding,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,13120,13190,29.97,31089.mp4,,False,False
31090,marry,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,13342,13462,29.97,31090.mp4,,False,False
31091,autumn_in_love,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,13654,13744,29.97,31091.mp4,,False,False
31092,with,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,13859,13893,29.97,31092.mp4,,False,False
31093,born,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,14404,14453,29.97,31093.mp4,,False,False
31094,born,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,14453,14484,29.97,31094.mp4,,False,False
31095,pregnant,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,14761,14940,29.97,31095.mp4,,False,False
31096,twins,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,14964,15034,29.97,31096.mp4,,False,False
31097,children,MSASL,https://www.youtube.com/watch?v=OY1KL0vbBIo&t=135s,15443,15592,29.97,31097.mp4,,False,False
31098,which,MSASL,https://www.youtube.com/watch?v=mRizs1PfYdc,0,62,25.0,31098.mp4,,True,False
31099,college,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,2198,2288,25.0,31099.mp4,,True,False
31100,college,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,2288,2348,25.0,31100.mp4,,True,False
31101,university,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,2441,2571,25.0,31101.mp4,,True,False
31102,university,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,2571,2632,25.0,31102.mp4,,True,False
31103,mainstreamed,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,3387,3478,25.0,31103.mp4,,True,False
31104,mainstreamed,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,3478,3528,25.0,31104.mp4,,True,False
31105,pencil,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,4188,4298,25.0,31105.mp4,,True,False
31106,pencil,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,4298,4378,25.0,31106.mp4,,True,False
31107,paper,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,4631,4731,25.0,31107.mp4,,True,False
31108,paper,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,4771,4891,25.0,31108.mp4,,True,False
31109,book,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,5306,5406,25.0,31109.mp4,,True,False
31110,which,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,5542,5662,25.0,31110.mp4,,True,False
31111,which,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,5662,5762,25.0,31111.mp4,,True,False
31112,understand,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,6919,7001,25.0,31112.mp4,,True,False
31113,understand,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,7003,7128,25.0,31113.mp4,,True,False
31114,oh_i_see,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,7494,7584,25.0,31114.mp4,,True,False
31115,oh_i_see,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,7584,7664,25.0,31115.mp4,,True,False
31116,oh_i_see,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,7664,7744,25.0,31116.mp4,,True,False
31117,explain,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,8143,8201,25.0,31117.mp4,,True,False
31118,explain,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,8201,8331,25.0,31118.mp4,,True,False
31119,explain,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,8331,8411,25.0,31119.mp4,,True,False
31120,again,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,8543,8583,25.0,31120.mp4,,True,False
31121,again,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,8583,8673,25.0,31121.mp4,,True,False
31122,please,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,8801,8956,25.0,31122.mp4,,True,False
31123,please,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,8958,9036,25.0,31123.mp4,,True,False
31124,more,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,9287,9397,25.0,31124.mp4,,True,False
31125,more,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,9406,9525,25.0,31125.mp4,,True,False
31126,there,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,9576,9736,25.0,31126.mp4,,True,False
31127,there,MSASL,https://www.youtube.com/watch?v=Fz1I_Ssr3AE,9793,9976,25.0,31127.mp4,,True,False
31128,shy,MSASL,https://www.youtube.com/watch?v=YhgU2_rX3Tk,10,60,29.661,31128.mp4,,True,False
31129,shy,MSASL,https://www.youtube.com/watch?v=YhgU2_rX3Tk,130,210,29.661,31129.mp4,,True,False
31130,nineteen,MSASL,https://www.youtube.com/watch?v=WD8qj678uH8,0,74,25.0,31130.mp4,,True,False
31131,weather,MSASL,https://www.youtube.com/watch?v=OOSNNgip1Xg,0,150,29.647,31131.mp4,,True,False
31132,fast,MSASL,https://www.youtube.com/watch?v=FCE_qRK-yJU,0,189,29.624,31132.mp4,,True,False
31133,tell,MSASL,https://www.youtube.com/watch?v=8K-DDvNrOL4,100,140,29.97,31133.mp4,,False,False
31134,tell,MSASL,https://www.youtube.com/watch?v=8K-DDvNrOL4,170,214,29.97,31134.mp4,,False,False
31135,not_like,MSASL,https://www.youtube.com/watch?v=XPjG7j7lP44,0,94,17.081,31135.mp4,,True,False
31136,fruit,MSASL,https://www.youtube.com/watch?v=Ja-S_6Of8SY,0,49,25.0,31136.mp4,,True,False
31137,world,MSASL,https://www.youtube.com/watch?v=SwBiXoQLl6s,0,177,30.0,31137.mp4,,True,False
31138,lazy,MSASL,https://www.youtube.com/watch?v=qsaNmriH9y4,0,75,29.97,31138.mp4,,True,True
31139,good,MSASL,https://www.youtube.com/watch?v=AFCgNBsQOTk,0,122,30.0,31139.mp4,,True,False
31140,vacuum,MSASL,https://www.youtube.com/watch?v=wf1kdq7syfY,0,77,30.0,31140.mp4,,True,False
31141,apple,MSASL,https://www.youtube.com/watch?v=x_WUiBjYBhg,60,100,29.97,31141.mp4,,False,False
31142,apple,MSASL,https://www.youtube.com/watch?v=x_WUiBjYBhg,120,180,29.97,31142.mp4,,False,False
31143,not_want,MSASL,https://www.youtube.com/watch?v=J4uVt37My6s,0,169,25.0,31143.mp4,,True,False
31144,bug,MSASL,www.youtube.com/watch?v=a-COvvqJXe8,0,67,29.97,31144.mp4,,True,False
31145,dorm,MSASL,https://www.youtube.com/watch?v=aqh65dN-BYU,0,100,25.0,31145.mp4,,True,False
31146,hospital,MSASL,www.youtube.com/watch?v=nVGW6FnfoZk,0,105,29.97,31146.mp4,,False,False
31147,newspaper,MSASL,https://www.youtube.com/watch?v=GdZpOlYWKnM,0,73,29.97,31147.mp4,,True,False
31148,thanksgiving,MSASL,https://www.youtube.com/watch?v=2wmuIc7XVUY,0,54,29.97,31148.mp4,,True,True
31149,teach,MSASL,https://www.youtube.com/watch?v=qJjXIPeO5lQ,0,46,30.0,31149.mp4,,True,False
31150,math,MSASL,https://www.youtube.com/watch?v=F9fdcPqfQEI,0,60,29.64,31150.mp4,,True,False
31151,math,MSASL,https://www.youtube.com/watch?v=F9fdcPqfQEI,70,130,29.64,31151.mp4,,True,False
31152,math,MSASL,https://www.youtube.com/watch?v=F9fdcPqfQEI,150,212,29.64,31152.mp4,,True,False
31153,show,MSASL,https://www.youtube.com/watch?v=4re-Jb6j-Xg,0,82,25.0,31153.mp4,,True,False
31154,music,MSASL,https://www.youtube.com/watch?v=-OYTTmF4m8M,0,90,29.97,31154.mp4,,True,False
31155,dirty,MSASL,https://www.youtube.com/watch?v=2OV284qb-tQ,0,69,25.0,31155.mp4,,True,False
31156,study,MSASL,https://www.youtube.com/watch?v=ADAav9npWmk,0,89,30.0,31156.mp4,,True,False
31157,movie,MSASL,https://www.youtube.com/watch?v=0V2JZuxb9ks,13,113,29.97,31157.mp4,,True,False
31158,movie,MSASL,https://www.youtube.com/watch?v=0V2JZuxb9ks,113,212,29.97,31158.mp4,,True,False
31159,movie,MSASL,https://www.youtube.com/watch?v=0V2JZuxb9ks,212,270,29.97,31159.mp4,,True,False
31160,movie,MSASL,https://www.youtube.com/watch?v=0V2JZuxb9ks,309,371,29.97,31160.mp4,,True,False
31161,yes,MSASL,https://www.youtube.com/watch?v=E0nkn4JtHgU,70,240,29.97,31161.mp4,,True,False
31162,yes,MSASL,https://www.youtube.com/watch?v=E0nkn4JtHgU,240,360,29.97,31162.mp4,,True,False
31163,fish,MSASL,www.youtube.com/watch?v=JWIo9yrNoCg,0,117,30.003,31163.mp4,,False,False
31164,basketball,MSASL,www.youtube.com/watch?v=nwqpZpCa6Is,0,118,29.97,31164.mp4,,False,False
31165,every_year,MSASL,https://www.youtube.com/watch?v=-x1C1aoH2B8,0,61,29.626,31165.mp4,,True,False
31166,teach,MSASL,https://www.youtube.com/watch?v=t90MsIrODr8,0,78,17.129,31166.mp4,,True,False
31167,bacon,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,58,223,29.97,31167.mp4,,True,False
31168,butter,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,263,428,29.97,31168.mp4,,True,False
31169,cheese,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,474,641,29.97,31169.mp4,,True,False
31170,chicken,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,692,761,29.97,31170.mp4,,True,False
31171,chicken,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,707,749,29.97,31171.mp4,,True,False
31172,chicken,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,752,813,29.97,31172.mp4,,True,False
31173,chicken,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,830,857,29.97,31173.mp4,,True,False
31174,lobster,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,1150,1210,29.97,31174.mp4,,True,False
31175,lobster,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,1240,1290,29.97,31175.mp4,,True,False
31176,lobster,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,1330,1390,29.97,31176.mp4,,True,False
31177,egg,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,1471,1511,29.97,31177.mp4,,True,False
31178,egg,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,1521,1571,29.97,31178.mp4,,True,False
31179,fish,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,1850,1957,29.97,31179.mp4,,True,False
31180,hoddog,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,2144,2201,29.97,31180.mp4,,True,False
31181,hoddog,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,2145,2205,29.97,31181.mp4,,True,False
31182,hoddog,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,2245,2315,29.97,31182.mp4,,True,False
31183,hoddog,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,2457,2632,29.97,31183.mp4,,True,False
31184,lobster,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,2804,2854,29.97,31184.mp4,,True,False
31185,lobster,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,2914,2964,29.97,31185.mp4,,True,False
31186,milk,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,3319,3393,29.97,31186.mp4,,True,False
31187,shrimp,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,3888,4056,29.97,31187.mp4,,True,False
31188,turkey,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,4225,4278,29.97,31188.mp4,,True,False
31189,turkey,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,4245,4312,29.97,31189.mp4,,True,False
31190,turkey,MSASL,https://www.youtube.com/watch?v=stsGYdklN_k,4297,4369,29.97,31190.mp4,,True,False
31191,later,MSASL,www.youtube.com/watch?v=X4003aEoiWo,0,70,29.97,31191.mp4,,True,False
31192,day,MSASL,https://www.youtube.com/watch?v=oxuZtC3foPU,0,111,25.0,31192.mp4,,True,False
31193,stop,MSASL,www.youtube.com/watch?v=A84uvLUmCVU,0,83,29.97,31193.mp4,,True,False
31194,shirt,MSASL,https://www.youtube.com/watch?v=hT-KoR_DGpY,0,62,29.97,31194.mp4,,True,False
31195,turkey,MSASL,www.youtube.com/watch?v=CR_lFbpZ40k,0,114,30.0,31195.mp4,,False,False
31196,change,MSASL,https://www.youtube.com/watch?v=lT0E7jGHIKY,0,78,29.97,31196.mp4,,True,True
31197,pie,MSASL,https://www.youtube.com/watch?v=_D2erERcgio,0,94,25.0,31197.mp4,,True,False
31198,want,MSASL,https://www.youtube.com/watch?v=irXMaltf9aw,0,146,25.0,31198.mp4,,True,False
31199,whale,MSASL,www.youtube.com/watch?v=y4nmK9ehSd8,0,116,29.97,31199.mp4,,False,False
31200,juice,MSASL,https://www.youtube.com/watch?v=fztXDktOMQM,0,49,29.97,31200.mp4,,True,False
31201,soup,MSASL,https://www.youtube.com/watch?v=wBdPmj1N48k,0,87,29.97,31201.mp4,,True,False
31202,education,MSASL,https://www.youtube.com/watch?v=SxP4S_KFKF4,0,119,29.975,31202.mp4,,True,True
31203,mother,MSASL,https://www.youtube.com/watch?v=V6fbyDlMwBQ,0,110,30.0,31203.mp4,,True,False
31204,letter,MSASL,https://www.youtube.com/watch?v=XYWN81jAkgY,0,50,29.97,31204.mp4,,True,True
31205,dryer,MSASL,https://www.youtube.com/watch?v=HXDQdfnricg,0,121,25.0,31205.mp4,,True,False
31206,see,MSASL,https://www.youtube.com/watch?v=kdVH6F17CCE,0,70,29.97,31206.mp4,,True,False
31207,sunday,MSASL,https://www.youtube.com/watch?v=upXj2F7HeA4,0,127,29.676,31207.mp4,,True,False
31208,america,MSASL,https://www.youtube.com/watch?v=ONRP2ngugsg,0,39,7.43,31208.mp4,,True,False
31209,fourteen,MSASL,https://www.youtube.com/watch?v=KXzDGi63ucY,0,103,25.0,31209.mp4,,True,False
31210,hungry,MSASL,https://www.youtube.com/watch?v=XmnMKgTShl4,0,118,29.649,31210.mp4,,True,False
31211,disappear,MSASL,https://www.youtube.com/watch?v=pRVfy30pNlc,0,76,25.0,31211.mp4,,True,False
31212,hurt,MSASL,www.youtube.com/watch?v=BHzdbYAUnNg,0,99,29.97,31212.mp4,,False,False
31213,work,MSASL,www.youtube.com/watch?v=dsZQRTrQjiE,0,95,29.97,31213.mp4,,False,False
31214,vietnam,MSASL,https://www.youtube.com/watch?v=b-6lBKWq61I,0,90,29.97,31214.mp4,,True,False
31215,game,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,878,971,29.97,31215.mp4,,False,False
31216,practice,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,1397,1597,29.97,31216.mp4,,False,False
31217,play,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,1834,2014,29.97,31217.mp4,,False,False
31218,team,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,2620,2660,29.97,31218.mp4,,False,False
31219,team,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,2868,2955,29.97,31219.mp4,,False,False
31220,win,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,3259,3294,29.97,31220.mp4,,False,False
31221,lost,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,3824,3904,29.97,31221.mp4,,False,False
31222,good,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,6107,6196,29.97,31222.mp4,,False,False
31223,bad,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,6289,6348,29.97,31223.mp4,,False,False
31224,enjoy,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,6493,6563,29.97,31224.mp4,,False,False
31225,funny,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,7156,7244,29.97,31225.mp4,,False,False
31226,baseball,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,7475,7561,29.97,31226.mp4,,False,False
31227,football,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,8051,8161,29.97,31227.mp4,,False,False
31228,soccer,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,8326,8506,29.97,31228.mp4,,False,False
31229,soccer,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,8506,8576,29.97,31229.mp4,,False,False
31230,soccer,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,8602,8700,29.97,31230.mp4,,False,False
31231,swimming,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,8780,8928,29.97,31231.mp4,,False,False
31232,tennis,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,9058,9158,29.97,31232.mp4,,False,False
31233,golf,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,9360,9449,29.97,31233.mp4,,False,False
31234,basketball,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,9826,10006,29.97,31234.mp4,,False,False
31235,volleyball,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,10180,10238,29.97,31235.mp4,,False,False
31236,volleyball,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,10371,10489,29.97,31236.mp4,,False,False
31237,hate,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,10561,10650,29.97,31237.mp4,,False,False
31238,fishing,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,10964,11143,29.97,31238.mp4,,False,False
31239,bowling,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,11217,11366,29.97,31239.mp4,,False,False
31240,run,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,11716,11784,29.97,31240.mp4,,False,False
31241,run,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,11784,11843,29.97,31241.mp4,,False,False
31242,jump,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,12079,12199,29.97,31242.mp4,,False,False
31243,jump,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,12199,12249,29.97,31243.mp4,,False,False
31244,dance,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,12352,12502,29.97,31244.mp4,,False,False
31245,surf,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,12728,12848,29.97,31245.mp4,,False,False
31246,exercise,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,12952,13131,29.97,31246.mp4,,False,False
31247,ski,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,13940,14080,29.97,31247.mp4,,False,False
31248,gymnastics,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,14902,14992,29.97,31248.mp4,,False,False
31249,walk,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,15801,15980,29.97,31249.mp4,,False,False
31250,stop,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,16189,16259,29.97,31250.mp4,,False,False
31251,stop,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,16299,16339,29.97,31251.mp4,,False,False
31252,with,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,16586,16735,29.97,31252.mp4,,False,False
31253,join,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,17392,17462,29.97,31253.mp4,,False,False
31254,join,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,17462,17513,29.97,31254.mp4,,False,False
31255,can,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,19206,19355,29.97,31255.mp4,,False,False
31256,can't,MSASL,https://www.youtube.com/watch?v=9ko47J797_U&t=8s,19458,19607,29.97,31256.mp4,,False,False
31257,plate,MSASL,https://www.youtube.com/watch?v=2Uujn0ghfsQ,0,71,25.0,31257.mp4,,True,True
31258,24,MSASL,https://www.youtube.com/watch?v=ZrdUtylvFf8,0,164,29.97,31258.mp4,,True,False
31259,onion,MSASL,https://www.youtube.com/watch?v=Tys418nJv3g,0,137,29.63,31259.mp4,,True,False
31260,stuck,MSASL,https://www.youtube.com/watch?v=XqpsPBnD-Qg,0,64,29.97,31260.mp4,,True,True
31261,sunday,MSASL,https://www.youtube.com/watch?v=NLK_gcxcLlM,0,92,23.976,31261.mp4,,True,False
31262,get_up,MSASL,https://www.youtube.com/watch?v=cSzKvoFcfMk,0,121,29.587,31262.mp4,,True,False
31263,perfect,MSASL,www.youtube.com/watch?v=4r-DIicIYsA,0,91,29.97,31263.mp4,,False,False
31264,first,MSASL,https://www.youtube.com/watch?v=czmzXilDz9I,0,66,29.97,31264.mp4,,True,False
31265,sad,MSASL,https://www.youtube.com/watch?v=hizaqTk4pPo,0,63,30.0,31265.mp4,,True,False
31266,throw,MSASL,www.youtube.com/watch?v=vsx5G2yhMR4,0,70,30.0,31266.mp4,,True,False
31267,ears,MSASL,https://www.youtube.com/watch?v=mD_PIP2efQg,0,68,25.0,31267.mp4,,True,False
31268,long_hair,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,2032,2199,30.0,31268.mp4,,True,False
31269,glass,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,6134,6164,30.0,31269.mp4,,True,False
31270,glass,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,6183,6211,30.0,31270.mp4,,True,False
31271,wood,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,6221,6324,30.0,31271.mp4,,True,False
31272,rubber,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,6326,6420,30.0,31272.mp4,,True,False
31273,jacket,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,7244,7347,30.0,31273.mp4,,True,False
31274,measure,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,7413,7445,30.0,31274.mp4,,True,False
31275,measure,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,7674,7714,30.0,31275.mp4,,True,False
31276,less_than,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,9770,9880,30.0,31276.mp4,,True,False
31277,ugly,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,14232,14303,30.0,31277.mp4,,True,False
31278,have,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,14314,14454,30.0,31278.mp4,,True,False
31279,must,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,14456,14534,30.0,31279.mp4,,True,False
31280,finish,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,14581,14605,30.0,31280.mp4,,True,False
31281,hat,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,15161,15302,30.0,31281.mp4,,True,False
31282,scarf,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,15314,15384,30.0,31282.mp4,,True,False
31283,jacket,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,15550,15616,30.0,31283.mp4,,True,False
31284,bye,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,15743,15799,30.0,31284.mp4,,True,False
31285,bye,MSASL,https://www.youtube.com/watch?v=3_lBaA2U6aY,15797,15849,30.0,31285.mp4,,True,False
31286,lunch,MSASL,https://www.youtube.com/watch?v=HAKN3e77ud8,0,65,29.97,31286.mp4,,True,False
31287,awful,MSASL,https://www.youtube.com/watch?v=V2etjLNSlv0,0,67,25.0,31287.mp4,,True,False
31288,bacon,MSASL,https://www.youtube.com/watch?v=nSn0iwvJUUc,0,127,29.605,31288.mp4,,True,False
31289,noon,MSASL,https://www.youtube.com/watch?v=HDr2KwNov7o,0,90,29.97,31289.mp4,,True,False
31290,near,MSASL,https://www.youtube.com/watch?v=R_YLWSDIPzs,0,93,25.0,31290.mp4,,True,False
31291,schedule,MSASL,www.youtube.com/watch?v=X-Lenn55gxI,0,85,28.632,31291.mp4,,True,False
31292,firefighter,MSASL,www.youtube.com/watch?v=KX6sYu6QBl0,0,69,29.97,31292.mp4,,True,False
31293,calendar,MSASL,https://www.youtube.com/watch?v=LL2QG8dqLbI,0,59,29.64,31293.mp4,,True,False
